role,name,affiliation,address,trial_id,processed_name,first_name
Principal Investigator,"Karen Sepucha, PhD",Massachusetts General Hospital,,NCT04432870,karen sepucha,karen
Study Chair,"Claudio Yaryour, MD","Hospital de Clínicas José de San Martín, UBA",,NCT04398043,claudio yaryour,claudio
Principal Investigator,"Jan Nijs, MD",Universitair Ziekenhuis Brussel,,NCT04406181,jan nijs,jan
Study Director,"Mark La Meir, Phd, MD",Universitair Ziekenhuis Brussel,,NCT04406181,mark la meir,mark
Study Chair,"Ashley Welch, MD",Universitair Ziekenhuis Brussel,,NCT04406181,ashley welch,ashley
Principal Investigator,"Vincent MINVILLE, PU-PH","University Hospital, Toulouse",,NCT04358952,vincent minville,vincent
Principal Investigator,"Rajesh Hosadurga, Ph.D","Melaka-Manipal Medical College, Melaka, Malaysia",,NCT04449081,rajesh hosadurga,rajesh
Principal Investigator,"Grethe Andersen, MD",Aarhus University Hospital,,NCT04377425,grethe andersen,grethe
Principal Investigator,"Rupesh Agrawal, MD",Tan Tock Seng Hospital,,NCT04342156,rupesh agrawal,rupesh
Principal Investigator,"Jean-Luc PERROT, MD PhD",CHU SAINT-ETIENNE,,NCT04427176,jean-luc perrot,jean-luc
Principal Investigator,"Luciano Cesar Pontes Azevedo, Ph.D",Teaching Director of Teaching & Research Institute Sírio-Libanês Hospital,,NCT04327401,luciano cesar pontes azevedo,luciano
Study Director,"INA I SHARIFFUDDIN, MAnaes",University of Malaya,,NCT04385576,ina i shariffuddin,ina
Principal Investigator,"Brian Peppers, DO, PhD",WVU Medicine Children's,,NCT04376034,brian peppers,brian
Principal Investigator,"Jacek Smereka, PhD",Wroclaw Medical University,,NCT04366297,jacek smereka,jacek
Principal Investigator,Nelson Trelles,Centre Hospitalier René Dubos,,NCT04361396,nelson trelles,nelson
Study Director,"Leander Grode, Dr rer nat",Vakzine Projekt Management GmbH,,NCT04387409,leander grode,leander
Principal Investigator,"Joyce Y Chung, M.D.",National Institute of Mental Health (NIMH),,NCT04339790,joyce y chung,joyce
Principal Investigator,"Jacques REYNES, MD,PhD",Montpellier University Hospital,,NCT04345861,jacques reynes,jacques
Principal Investigator,"Marco Confalonieri, MD",University of Trieste,,NCT04323592,marco confalonieri,marco
Principal Investigator,"Mustafa Cetin, Prof",TC Erciyes University,,NCT04389385,mustafa cetin,mustafa
Study Director,"Otávio Berwanger, PhD",Hospital Israelita Albert Einstein,,NCT04321278,otávio berwanger,otávio
Principal Investigator,"Elise Noël-Savina, MD",University Hospital of Toulouse,,NCT04422613,elise noël-savina,elise
Principal Investigator,Robert G Maunder,Sinai Health,,NCT04373382,robert g maunder,robert
Principal Investigator,"Aleksandra Luszczynska, PhD",SWPS University of Social Sciences and Humanities,,NCT04367337,aleksandra luszczynska,aleksandra
Principal Investigator,"Charlotte Dubucs, MD","University Hospital, Toulouse",,NCT04360811,charlotte dubucs,charlotte
Principal Investigator,"Cédric ANNWEILER, MD, PhD","University Hospital, Angers",,NCT04435119,cédric annweiler,cédric
Study Director,"Sudarshan Hebbar, MD","CalciMedica, Inc.",,NCT04345614,sudarshan hebbar,sudarshan
Principal Investigator,"Christoph U. Correll, MD",Northwell Health,,NCT04383470,christoph u. correll,christoph
Principal Investigator,"Marco Solmi, MD",University of Padova,,NCT04383470,marco solmi,marco
Study Director,"Agorastos Agorastos, MD",Aristotle University Of Thessaloniki,,NCT04383470,agorastos agorastos,agorastos
Study Director,"Andres Estradè, MSc",Universidad Católica del Uruguay,,NCT04383470,andres estradè,andres
Principal Investigator,"Ronny K Gunnarsson, MD PhD","Primary Health care, Regionhalsan, Region Vastra Gotaland, Sweden",,NCT04383457,ronny k gunnarsson,ronny
Principal Investigator,"Giorgio Limerutti, M.D.",Radiology Unit A.O.U. Città della Salute e della Scienza,,NCT04419545,giorgio limerutti,giorgio
Principal Investigator,"Andrey I Yaroshetskiy, Dr.Med.Sc.",Sechenov University,,NCT04445961,andrey i yaroshetskiy,andrey
Principal Investigator,Malika DELOBEL-AYOUB,"University Hospital, Toulouse",,NCT04416360,malika delobel-ayoub,malika
Principal Investigator,"Riccardo Inchingolo, MD, PhD","Fondazione Policlinico Universitario Gemelli IRCCS, Roma, Italy",,NCT04322487,riccardo inchingolo,riccardo
Principal Investigator,"Andrea Smargiassi, MD, PhD","Fondazione Policlinico Universitario Gemelli IRCCS, Roma, Italy",,NCT04322487,andrea smargiassi,andrea
Principal Investigator,"Libertario Demi, PhD","Dept. of Information Engineering and Computer Science, University of Trento, Italy",,NCT04322487,libertario demi,libertario
Study Director,"Gino Soldati, MD","Diagnostic and Interventional Ultrasound Unit, Valle del Serchio Hospital, Lucca, Italy",,NCT04322487,gino soldati,gino
Principal Investigator,"Ravindra Prof. Gupta, BMBCh",University of Cambridge & Cambridge University Hospitals NHS Foundation Trust,,NCT04326387,ravindra prof. gupta,ravindra
Principal Investigator,Antonio Secchi,IRCCS San Raffaele,,NCT04377776,antonio secchi,antonio
Principal Investigator,"Afroze Khan, MBBS MRCS",Hampshire Hospitals NHS Foundation Trust,,NCT04393792,afroze khan,afroze
Principal Investigator,"Houssein Youness, MD",University of Oklahoma HSC - OKC Veterans Affairs Medical Center,,NCT04416919,houssein youness,houssein
Principal Investigator,"Christine Katlama, MD",Pitie-Salpetriere Hospital,,NCT04402905,christine katlama,christine
Principal Investigator,"Felipe Teran, MD",University of Pennsylvania,,NCT04379544,felipe teran,felipe
Study Director,"Frank Ruschitzka, Prof. Dr. med","University Hospital Zurich, Zurich, Switzerland",,NCT04390555,frank ruschitzka,frank
Principal Investigator,"Andreas Flammer, PD Dr. med","University Hospital Zurich, Zurich, Switzerland",,NCT04390555,andreas flammer,andreas
Principal Investigator,"Mateusz Sokolski, MD, PhD","Wroclaw Medical University, Wroclaw, Poland",,NCT04390555,mateusz sokolski,mateusz
Principal Investigator,"Darrell Tan, MD FRCPC PhD","St. Michael's Hospital, Toronto",,NCT04321174,darrell tan,darrell
Principal Investigator,Fermín Mayoral-Cleries,Instituto de Investigación Biomédica de Malaga (IBIMA),,NCT04385797,fermín mayoral-cleries,fermín
Principal Investigator,"Asle Hoffart, PhD",University of Oslo & Modum Bad,,NCT04443361,asle hoffart,asle
Principal Investigator,"Omid Ebrahimi, Mr",University of Oslo & Modum Bad,,NCT04443361,omid ebrahimi,omid
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo & Modum Bad,,NCT04443361,sverre urnes johnson,sverre
Study Chair,Matthieu Jabaudon,"University Hospital, Clermont-Ferrand",,NCT04383730,matthieu jabaudon,matthieu
Principal Investigator,"Mostafa Shalaby, MD, MSc, PhD",Mansoura Faculty of Medicine,,NCT04433286,mostafa shalaby,mostafa
Study Chair,"Hosam Hamed, MD, MSc, PhD",Mansoura Faculty of Medicine,,NCT04433286,hosam hamed,hosam
Study Director,"Ahmed M Elsheikh, MD,MBA,CMQOE",Security Forces Program Hospital,,NCT04433286,ahmed m elsheikh,ahmed
Principal Investigator,Erwan VION,Centre Hospitalier René Dubos,,NCT04370210,erwan vion,erwan
Principal Investigator,"Richard Whitlock, MD PhD",Population Health Research Institute,,NCT04324463,richard whitlock,richard
Principal Investigator,"Emilie Belley-Cote, MD PhD",Population Health Research Institute,,NCT04324463,emilie belley-cote,emilie
Principal Investigator,"John Eikelboom, MBBS MSc",Population Health Research Institute,,NCT04324463,john eikelboom,john
Principal Investigator,"Emanuela Keller, Prof. Dr.","University Hospital, Zürich",,NCT04418609,emanuela keller,emanuela
Principal Investigator,Benoît Lamarche,University Laval,,NCT04371848,benoît lamarche,benoît
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo & Modum Bad,,NCT04374097,sverre urnes johnson,sverre
Principal Investigator,Omid Ebrahimi,University of Oslo & Modum Bad,,NCT04374097,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad & University of Oslo,,NCT04374097,asle hoffart,asle
Principal Investigator,"Miriam Sinkerud Johnson, PhD",Oslo Metropolitan University,,NCT04377074,miriam sinkerud johnson,miriam
Principal Investigator,Nora Paulsen Skjerdingstad,University of Bergen,,NCT04377074,nora paulsen skjerdingstad,nora
Principal Investigator,Omid Ebrahimi,University of Oslo & Modum Bad,,NCT04377074,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad & University of Oslo,,NCT04377074,asle hoffart,asle
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo & Modum Bad,,NCT04377074,sverre urnes johnson,sverre
Principal Investigator,"Adrian Camacho-Ortiz, MD","Hospital Universitario ""Dr. Jose Eleuterio Gonzalez, UANL",,NCT04358783,adrian camacho-ortiz,adrian
Principal Investigator,"Jon Irazusta, PhD","Basque Country University (UPV-EHU), Leioa, Bizkaia, 48940, Spain",,NCT04361019,jon irazusta,jon
Study Chair,"Eleni V Kapreli, MSc,PhD","Clinical Exercise Physiology & Rehabilitation Laboratory,University of Thessaly",,NCT04381000,eleni v kapreli,eleni
Principal Investigator,"Georgios Tsatsakos, PhD",TherapyLab,,NCT04381000,georgios tsatsakos,georgios
Principal Investigator,"Salome Kristensen, MD, PhD","Department of Rheumatology, Aalborg University Hospital",,NCT04335747,salome kristensen,salome
Principal Investigator,Francois Lellouche,IUCPQ-UL,,NCT04320056,francois lellouche,francois
Principal Investigator,"Hannelore Denys, MD, PhD",Medical Oncologist,,NCT04340219,hannelore denys,hannelore
Principal Investigator,"Sara P Myers, MD, PhD",University of Pittsburgh,,NCT04370938,sara p myers,sara
Principal Investigator,"Geltrude Mingrone, MD",Fondazione Policlinico Universitario A. Gemelli IRCCS,,NCT04387799,geltrude mingrone,geltrude
Principal Investigator,Carlos Ferrando,Medical Research and Clinical Consulting,,NCT04368975,carlos ferrando,carlos
Principal Investigator,"Sanjay K Jain, MD",Johns Hopkins University,,NCT04377672,sanjay k jain,sanjay
Study Chair,"Anna Kajdy, MD, PhD",Centre of Postgraduate Medical Education,,NCT04377412,anna kajdy,anna
Principal Investigator,"Michał Rabijewski, MD, PhD, Professor",Centre of Postgraduate Medical Education,,NCT04377412,michał rabijewski,michał
Principal Investigator,"Dorota Sys, PhD",Centre of Postgraduate Medical Education,,NCT04377412,dorota sys,dorota
Principal Investigator,"Jan Modzelewski, MD",Centre of Postgraduate Medical Education,,NCT04377412,jan modzelewski,jan
Principal Investigator,"Sebastian Kwiatkowski, MD, PhD",Pomeranian Medical University Szczecin,,NCT04377412,sebastian kwiatkowski,sebastian
Principal Investigator,"Roksana Lewandowska, MD",Pomeranian Medical University Szczecin,,NCT04377412,roksana lewandowska,roksana
Principal Investigator,"Dariusz Borowski, MD, PhD","Nicolaus Copernicus University in Toruń, Collegium Medicum in Bydgoszcz",,NCT04377412,dariusz borowski,dariusz
Principal Investigator,"Barbara Baranowska, PhD, RM",Centre of Postgraduate Medical Education,,NCT04377412,barbara baranowska,barbara
Principal Investigator,"Artur Pokropek, PhD, Professor",Institute of Philosophy and Sociology of the Polish Academy of Sciences,,NCT04377412,artur pokropek,artur
Principal Investigator,"Urszula Ajdacka, MD",Central Clinical Hospital of Ministry of Internal Affairs and Administration,,NCT04377412,urszula ajdacka,urszula
Principal Investigator,"Stepan Feduniw, MD",Żelazna Medical Centre; Medical Faculty od Lazarski University,,NCT04377412,stepan feduniw,stepan
Principal Investigator,"Maria del Mar Gil Mira, MD, PhD","Fundación Para la Investigación y el Desarrollode la Medicina Materno-Fetal y Neonatal ""iMaterna""",,NCT04377412,maria del mar gil mira,maria
Principal Investigator,"Simone Schwank, PhD M.S. M.A. Msc. Clinical Ps",Karolinska Institutet,,NCT04377412,simone schwank,simone
Principal Investigator,"Ksenia Olisova, MD, MPH","Taiji Clinic, Taipei",,NCT04377412,ksenia olisova,ksenia
Principal Investigator,"Tung-Yao Chang, MD, M Med Sci","Taiji Clinic, Taipei",,NCT04377412,tung-yao chang,tung-yao
Principal Investigator,Steven Shaw,Chang Gung University,,NCT04377412,steven shaw,steven
Principal Investigator,"Sonia Hassan, MD",Wayne State University,,NCT04377412,sonia hassan,sonia
Principal Investigator,"Jade Harris, MD",Wayne State University,,NCT04377412,jade harris,jade
Principal Investigator,"Orion Gliozheni, MD","University of Medicine, Tirana",,NCT04377412,orion gliozheni,orion
Principal Investigator,"Jon Hayett, Professor","Royal Prince Alfred Hospital, Sydney",,NCT04377412,jon hayett,jon
Principal Investigator,"Pavel Calda, MD, MSc, Professor",Charles University,,NCT04377412,pavel calda,pavel
Principal Investigator,"Laurent J Salomon, MD, PhD, Professor",Université de Paris,,NCT04377412,laurent j salomon,laurent
Principal Investigator,"Stefan Verlohren, MD, Professor","Charite University, Berlin, Germany",,NCT04377412,stefan verlohren,stefan
Principal Investigator,"Liona C Poon, MBBS, MRCOG, Professor",Chinese University of Hong Kong,,NCT04377412,liona c poon,liona
Principal Investigator,"Tal Biron-Shental, MD",Meir Medical Center,,NCT04377412,tal biron-shental,tal
Principal Investigator,"Maya Ben-Zion, MD",Meir Medical Center,,NCT04377412,maya ben-zion,maya
Principal Investigator,"Federico Prefumo, MD, PhD",Università degli Studi di Brescia,,NCT04377412,federico prefumo,federico
Principal Investigator,"Gihad Chalouhi, MD, PhD",American University of Beirut Medical Center,,NCT04377412,gihad chalouhi,gihad
Principal Investigator,"Ganesh Acharya, MD, PhD, FRCOG, Professor",Karolinska Institutet,,NCT04377412,ganesh acharya,ganesh
Principal Investigator,"Heidi Tiller, MD, PhD",The Arctic University of Norway,,NCT04377412,heidi tiller,heidi
Principal Investigator,Karine Stiberg Birkelund,The Arctic University of Norway,,NCT04377412,karine stiberg birkelund,karine
Principal Investigator,Solrun Rasmussen,The Arctic University of Norway,,NCT04377412,solrun rasmussen,solrun
Principal Investigator,"Ewa Andersson, RNM, PhD",Karolinska Institutet,,NCT04377412,ewa andersson,ewa
Principal Investigator,"Suneeta Monga, MD, FRCPC",The Hospital for Sick Children (SickKids),,NCT04408027,suneeta monga,suneeta
Study Director,Celine BAIS,"University Hospital, Montpellier",,NCT04448405,celine bais,celine
Principal Investigator,"Rébecca Robillard, PhD",University of Ottawa,,NCT04369690,rébecca robillard,rébecca
Principal Investigator,"Mark R Beauchamp, PhD",University of British Columbia,,NCT04412343,mark r beauchamp,mark
Principal Investigator,"Zhuan Liao, MD",Changhai Hospital,,NCT04320953,zhuan liao,zhuan
Study Director,Yalim Dikmen,Prof,,NCT04345887,yalim dikmen,yalim
Principal Investigator,Dr.Jassim Alsuwaidi Senior Consultant,HMC,,NCT04430374,jassim alsuwaidi senior consultant,jassim
Principal Investigator,"Michael Osthoff, PD Dr. med.","University Hospital Basel, Division of Internal Medicine",,NCT04414631,michael osthoff,michael
Study Chair,"Lisa Taylor-Swanson, PhD",University of Utah,,NCT04380870,lisa taylor-swanson,lisa
Study Chair,"Lee Hullender Rubin, DOAM","University of California, San Francisco",,NCT04380870,lee hullender rubin,lee
Principal Investigator,"Stéphane Raffard, PhD",University Hospitals of Montpellier,,NCT04356885,stéphane raffard,stéphane
Principal Investigator,"Juan Felix, M.D.",Medical College of Wisconsin,,NCT04447495,juan felix,juan
Principal Investigator,"Richard Beale, MD",Guy's and St Thomas' NHS Foundation Trust,,NCT04334629,richard beale,richard
Principal Investigator,"Omid V. E Ebrahimi, Double PhD Candidate",University of Oslo,,NCT04356365,omid v. e ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Professor at University of Oslo,,NCT04356365,asle hoffart,asle
Principal Investigator,"Sverre Urnes Johnson, PhD",Associate Professor at University of Oslo,,NCT04356365,sverre urnes johnson,sverre
Principal Investigator,"Emmanuel DISSE, MD",Centre Intégré de l'obésité de Lyon / HCL,,NCT04431284,emmanuel disse,emmanuel
Principal Investigator,"Martine LAVILLE, MD",Centre Intégré de l'obésité de Lyon / HCL,,NCT04431284,martine laville,martine
Principal Investigator,"Miriam S Johnson, PhD",Oslo Metropolitan University,,NCT04442308,miriam s johnson,miriam
Principal Investigator,Nora Paulsen Skjerdingstad,University of Bergen,,NCT04442308,nora paulsen skjerdingstad,nora
Principal Investigator,Omid Ebrahimi,University of Oslo & Modum Bad,,NCT04442308,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",University of Oslo & Modum Bad,,NCT04442308,asle hoffart,asle
Principal Investigator,Fréderic DUTHEIL,"University Hospital, Clermont-Ferrand",,NCT04308187,fréderic dutheil,fréderic
Principal Investigator,"Malek Khemili, Resident","Department of anesthesia and intensive care, Fattouma Bourguiba Hospital",,NCT04348227,malek khemili,malek
Study Chair,ayse su cinar,,,NCT04424836,ayse su cinar,ayse
Principal Investigator,"Brett D Thombs, PhD","Lady Davis Institute, Sir Mortimer B. Davis Jewish General Hospital, McGill University",,NCT04335279,brett d thombs,brett
Principal Investigator,Cai Yue,the first affiliated hospital of the Air force medical university,,NCT04365309,cai yue,cai
Study Director,"Werner Seeger, MD","University Hospital Giessen and Marburg, Giessen",,NCT04353583,werner seeger,werner
Principal Investigator,"Julien Poissy, MD,PhD","University Hospital, Lille",,NCT04327180,julien poissy,julien
Principal Investigator,"Adam Nelson, MBBS, FRACP","Children's Hospital Medical Center, Cincinnati",,NCT04406064,adam nelson,adam
Principal Investigator,Ahmed Abogamal,Al-Azhar Faculty of medicine- Cairo,,NCT04422522,ahmed abogamal,ahmed
Principal Investigator,"Geltrude Mingrone, MD PhD",Fondazione Policlinico Universitario A. Gemelli IRCCS,,NCT04324684,geltrude mingrone,geltrude
Study Director,"Jean-Olivier ARNAUD, Director",Assistance Publique Hôpitaux de Marseille,,NCT04408131,jean-olivier arnaud,jean-olivier
Principal Investigator,"Teck Ho, PhD","National University, Singapore",,NCT04410692,teck ho,teck
Study Director,"Dante M Beltramo, PhD",Centro de Excelencia en Productos y Procesos Córdoba,,NCT04382768,dante m beltramo,dante
Principal Investigator,"Mahmoud Alalfy, PhD","Algezeera hospitaland National Research Centre ,Egypt",,NCT04393415,mahmoud alalfy,mahmoud
Principal Investigator,"Britt Burton-Freeman, Ph.D",Illinois Insititute of Technology,,NCT04357041,britt burton-freeman,britt
Principal Investigator,"Omid Ebrahimi, Double PhD Candidate",University of Oslo,,NCT04443699,omid ebrahimi,omid
Principal Investigator,"Sverre Urnes Sverre Urnes, PhD",University of Oslo,,NCT04443699,sverre urnes sverre urnes,sverre
Principal Investigator,"Hoffart Hoffart, PhD",Modum Bad,,NCT04443699,hoffart hoffart,hoffart
Principal Investigator,"Sara Ebling, Cand.psychol. stud.",University of Bergen,,NCT04443699,sara ebling,sara
Principal Investigator,"Steven Lo, FRCS Plast",NHS Greater Glasgow and Clyde Clinical Research and Development Central Office,,NCT04359225,steven lo,steven
Principal Investigator,"Yves Beguin, MD,PhD",CHU de Liège,,NCT04445454,yves beguin,yves
Principal Investigator,Kardelen Gencer,Marmara University,,NCT04400006,kardelen gencer,kardelen
Principal Investigator,"Agnes YK Lai, PhD","School of Nursing, The University of Hong Kong",,NCT04365361,agnes yk lai,agnes
Principal Investigator,"Nora Paulsen Skjerdingstad, Cand.psychol. stud",University of Oslo,,NCT04442386,nora paulsen skjerdingstad,nora
Principal Investigator,"Miriam Sinkerud Johnson, PhD",Oslo Metropolitan University,,NCT04442386,miriam sinkerud johnson,miriam
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo,,NCT04442386,sverre urnes johnson,sverre
Principal Investigator,"Asle Hoffart, PhD",Modum Bad,,NCT04442386,asle hoffart,asle
Principal Investigator,"Omid V. Ebrahimi, Double PhD Candidate",University of Oslo,,NCT04442386,omid v. ebrahimi,omid
Principal Investigator,Philippe Rousselot,CH Versailles,,NCT04357613,philippe rousselot,philippe
Principal Investigator,"Mustafa Sevinc, MD",Sisli Hamidiye Etfal Training and Research Hospital,,NCT04444557,mustafa sevinc,mustafa
Principal Investigator,"Mahmoud Alalfy, PhD","Algezeera hospitaland National Research Centre ,Egypt",,NCT04427813,mahmoud alalfy,mahmoud
Study Director,"Jean-Olivier ARNAUD, Director",Assistance Publique Hôpitaux de Marseille,,NCT04369859,jean-olivier arnaud,jean-olivier
Principal Investigator,"Brian A Fallon, MD",Columbia University Irving Medical Center,,NCT04386291,brian a fallon,brian
Principal Investigator,"Swati Mehta, PhD",Lawson Health Research Institute,,NCT04408287,swati mehta,swati
Principal Investigator,"Eldon Loh, PhD","Parkwood Institute, St. Joseph's Health Care London",,NCT04408287,eldon loh,eldon
Principal Investigator,"Viviana E Horigian, MD",University of Miami,,NCT04440098,viviana e horigian,viviana
Principal Investigator,Dalili,SBMU,,NCT04375137,dalili,dalili
Principal Investigator,"Bodil Steen Rasmussen, MD, PhD","Aalborg University Hospital, Denmark",,NCT04425031,bodil steen rasmussen,bodil
Study Chair,"Bodil Steen Rasmussen, MD, PhD","Aalborg University Hospital, Denmark",,NCT04425031,bodil steen rasmussen,bodil
Principal Investigator,"Vence L Bonham, J.D.",National Human Genome Research Institute (NHGRI),,NCT04417673,vence l bonham,vence
Principal Investigator,"Kari Nadeau, MD, PhD",Stanford University,,NCT04373148,kari nadeau,kari
Principal Investigator,"wolfgang Kemmler, PhD","Institute of Medical Physics, Friedrich-Alexander University Erlangen-Nürnberg",,NCT04444661,wolfgang kemmler,wolfgang
Principal Investigator,"Jeffrey Zahn, MD",Icahn School of Medicine at Mount Sinai,,NCT04431297,jeffrey zahn,jeffrey
Principal Investigator,"Michael Hettchen, MSc","Institute of Medical Physics, Friedrich-Alexander University Erlangen-Nürnberg",,NCT04420806,michael hettchen,michael
Principal Investigator,Christian Rabaud,Nancy University Hospital,,NCT04429815,christian rabaud,christian
Principal Investigator,"Neha Sharma, PhD",Aarogyam UK,,NCT04351542,neha sharma,neha
Study Director,"Jaydeep Joshi, BAMS",Aarogyam UK,,NCT04351542,jaydeep joshi,jaydeep
Study Director,"Björn Persson, MD PhD",Karolinska University,,NCT04424082,björn persson,björn
Principal Investigator,Mark B Loeb,McMaster University,,NCT04296643,mark b loeb,mark
Principal Investigator,"David E Leaf, MD, MMSc",Brigham and Women's Hospital,,NCT04343898,david e leaf,david
Study Director,"Shruti Gupta, MD, MPH",Brigham and Women's Hospital,,NCT04343898,shruti gupta,shruti
Principal Investigator,"Qiong Gong, MD.",Renmin Hospital of Wuhan University,,NCT04302688,qiong gong,qiong
Principal Investigator,"Omid V. Ebrahimi, PhD",University of Oslo,,NCT04442360,omid v. ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad,,NCT04442360,asle hoffart,asle
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo,,NCT04442360,sverre urnes johnson,sverre
Principal Investigator,"Ole Myklebust Amundsen, Cand.Psychol Student",University of Bergen,,NCT04442360,ole myklebust amundsen,ole
Principal Investigator,"Henning Bliddal, DMSc",The Parker Institute,,NCT04373798,henning bliddal,henning
Principal Investigator,"José Meneses Calderón, MD.",Research Unit,,NCT04406246,josé meneses calderón,josé
Principal Investigator,"Omid Ebrahimi, Double PhD Candidate",University of Oslo,,NCT04442204,omid ebrahimi,omid
Principal Investigator,"Asle Hoffart, PhD",Modum Bad Psychiatric Hospital,,NCT04442204,asle hoffart,asle
Principal Investigator,"Sverre Urnes Johnson, PhD",University of Oslo,,NCT04442204,sverre urnes johnson,sverre
Study Director,"Guillaume CAYLA, MD",Hôpital Universitaire Carémeau,,NCT04357314,guillaume cayla,guillaume
Principal Investigator,"Guillaume BONNET, MD",Inserm 970,,NCT04357314,guillaume bonnet,guillaume
Study Director,"Mohammad Y Jalaludin, MBBS MPaeds",University of Malaya Medical Center,,NCT04447209,mohammad y jalaludin,mohammad
Study Chair,"Lukasz Szarpak, PhD",Lazarski University,,NCT04366947,lukasz szarpak,lukasz
Principal Investigator,"Megan Landes, MD","University Health Network, Toronto",,NCT04374942,megan landes,megan
Principal Investigator,"Kevin Kain, MD","University Health Network, Toronto",,NCT04374942,kevin kain,kevin
Principal Investigator,"Monique Ernst, M.D.",National Institute of Mental Health (NIMH),,NCT04377100,monique ernst,monique
Study Chair,"Javier Hortal, MD PhD",Hospital Universitario Gregorio Marañon,,NCT04422535,javier hortal,javier
Principal Investigator,"Chong Lei, MD, PhD",Fourth Military Medical University,,NCT04290871,chong lei,chong
Principal Investigator,"Lorenzo Berra, MD",Massachusetts General Hospital,,NCT04290871,lorenzo berra,lorenzo
Principal Investigator,"Agnes YK Lai, PhD",The University of Hong Kong,,NCT04365348,agnes yk lai,agnes
Principal Investigator,"José Meneses Calderón, MD","Hospital Materno-Perinatal ""Mónica Pretelini Sáenz""",,NCT04341493,josé meneses calderón,josé
Principal Investigator,"Srivatsan Padmanabhan, MD, PhD",St. Joseph Medical Center,,NCT04341493,srivatsan padmanabhan,srivatsan
Principal Investigator,Maha Moussa,Fayoum University,,NCT04401371,maha moussa,maha
Principal Investigator,"Renee Murray-Bachmann, Ed.D, MSN",Northwell Health,,NCT04417270,renee murray-bachmann,renee
Principal Investigator,"Michael P Grocott, MD",University Hospital Southampton NHS Foundation Trust,,NCT04362059,michael p grocott,michael
Principal Investigator,"Mostafa Shalaby, MD, MSc, PhD",Mansoura University,,NCT04433312,mostafa shalaby,mostafa
Study Chair,"Hosam Hamed, MD, MSc, PhD",Mansoura University,,NCT04433312,hosam hamed,hosam
Study Director,"Ahmed M Elsheikh, MD,MBA,CMQOE",Mansoura University,,NCT04433312,ahmed m elsheikh,ahmed
Principal Investigator,Bruno Gualano,HC FMUSP,,NCT04425005,bruno gualano,bruno
Principal Investigator,"Carlomaurizio Montecucco, Prof","Rheumatology, IRCCS Fondazione Policlinico S. Matteo, Pavia, Italy",,NCT04399798,carlomaurizio montecucco,carlomaurizio
Study Chair,"Raffaele Bruno, Prof","Infectious Diseases; IRCCS Fondazione Policlinico S. Matteo, Pavia, Italy",,NCT04399798,raffaele bruno,raffaele
Principal Investigator,"Xavier ELHARRAR, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,xavier elharrar,xavier
Study Director,"Youssef Trigui, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,youssef trigui,youssef
Study Chair,"Stephanie Martinez, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,stephanie martinez,stephanie
Study Chair,"Laurence Maulin, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,laurence maulin,laurence
Study Chair,"Marie Bernardi, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,marie bernardi,marie
Study Chair,"Laurent Lefebvre, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,laurent lefebvre,laurent
Study Chair,"Thibaut Helbert, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,thibaut helbert,thibaut
Study Chair,"Camille begne, MD","Centre Hospitalier Intercommunal Aix-Pertuis (CHIAP), France",,NCT04344106,camille begne,camille
Principal Investigator,"Hunter Hoffman, Ph.D.",University of Washington,,NCT04360850,hunter hoffman,hunter
Principal Investigator,"Xavier DUVAL, MD","Institut National de la Santé Et de la Recherche Médicale, France",,NCT04322279,xavier duval,xavier
Principal Investigator,"Jérome MOREL, MD PhD",CHU de Saint Etienne,,NCT04363606,jérome morel,jérome
Principal Investigator,"Felix Yang, MD",Maimonides Medical Center,,NCT04363437,felix yang,felix
Principal Investigator,Ethan Berke,UnitedHealth Group Research & Development,,NCT04327804,ethan berke,ethan
Principal Investigator,Yuan Tu,"OptumCare, Everett Clinic",,NCT04327804,yuan tu,yuan
Principal Investigator,"Zhongtao Zhang, M.D.",Beijing Friendship Hospital,,NCT04401124,zhongtao zhang,zhongtao
Study Director,"Dr Shiv Kumar Sarin, DM",Institute of Liver & Biliary Sciences,,NCT04345640,shiv kumar sarin,shiv
