role,name,affiliation,address,trial_id,processed_name,first_name,gender,gender_probability,gender_sample_count,Rank,NCT Number,Title,Status,Study Results,Conditions,Interventions,First Posted,Locations,URL
Principal Investigator,Reinoud Cartuyvels,"Jessa Hospital, Hasselt, Belgium",,NCT04361448,reinoud cartuyvels,reinoud,male,1.0,62,1522,NCT04361448,Performance of 3 Sampling Methods for the Detection of SARS-CoV-2 (COVID-19) With Real-time Reverse Transcriptase PCR,Not yet recruiting,No Results Available,Covid-19|SARS-CoV-2|Diagnosis|Polymerase Chain Reaction,Other: samling of oropharynx and nasopharynx,"April 24, 2020","Jessa Hospital, Hasselt, Belgium",https://ClinicalTrials.gov/show/NCT04361448
Principal Investigator,"Magdalena Sobieszczyk, MD, MPH",Columbia University Irving Medical Center,,NCT04367857,magdalena sobieszczyk,magdalena,female,0.98,74013,1526,NCT04367857,ARMOR Study: COVID-19 Seroprevalence Among Healthcare Workers,Recruiting,No Results Available,Covid-19|Coronavirus Infection|Coronavirus,Other: COVID-19 Serology|Behavioral: Health Care Worker Survey,"April 29, 2020","NewYork-Presbyterian Hosptial/Columbia University Irving Medical Center, New York, New York, United States",https://ClinicalTrials.gov/show/NCT04367857
Principal Investigator,"Magdalena Salcedo, MD PhD",Liver Transplantation Unit,,NCT04410471,magdalena salcedo,magdalena,female,0.98,74013,1643,NCT04410471,Humoral Immunity Against SARS-CoV-2 in Liver Transplanted Patients After COVID-19 in Comparison With Immunocompetent Patients,Recruiting,No Results Available,Liver Transplant Infection|Covid19|Mortality|Immune Response,Diagnostic Test: CLIA of IgG and IgM against SARS-Cov-2,"June 1, 2020","Victor Fernandez Alonso, Madrid, Spain|Victor Fernández Alonso, Madrid, Spain",https://ClinicalTrials.gov/show/NCT04410471
Principal Investigator,"Gianluca Iacobellis, MD PhD",University of Miami,,NCT04341935,gianluca iacobellis,gianluca,male,0.99,41833,1808,NCT04341935,Effects of DPP4 Inhibition on COVID-19,Not yet recruiting,No Results Available,Coronavirus Infection|Type 2 Diabetes,Drug: Linagliptin|Drug: Insulin regimen,"April 10, 2020","University of Miami, Miami, Florida, United States",https://ClinicalTrials.gov/show/NCT04341935
Principal Investigator,"Bjorn Meijers, MD, PhD",UZ Leuven,,NCT04378686,bjorn meijers,bjorn,male,0.99,5027,1532,NCT04378686,Serological Testing for COVID-19 (SARS-CoV-2) in ESKD,Recruiting,No Results Available,SARS-CoV 2|End Stage Renal Failure on Dialysis,Other: dialysis,"May 7, 2020","Jessa Ziekenhuis, Hasselt, Limburg, Belgium|University Hospitals Leuven, Leuven, Belgium",https://ClinicalTrials.gov/show/NCT04378686
Study Director,"Françoise LAZARINI, PhD",Institut Pasteur,,NCT04366934,françoise lazarini,françoise,female,0.98,1015,1539,NCT04366934,Study of the Pathogenesis of Olfactory Disorders in COVID-19,Recruiting,No Results Available,Coronavirus Infection|Severe Acute Respiratory Syndrome|Sars-CoV2,Other: Nasal swab|Other: Taste and olfactory function evaluation,"April 29, 2020","Hôpital Lariboisière, Policlinique, Paris, France|Hôpital Lariboisière, Service ORL, Paris, France",https://ClinicalTrials.gov/show/NCT04366934
Principal Investigator,"Stephane LEGRIEL, MD, PhD",Ictal Group,,NCT04320472,stephane legriel,stephane,male,0.99,59726,1541,NCT04320472,Acute Encephalopathy in Critically Ill Patients With COVID-19,Recruiting,No Results Available,COVID-19|Encephalopathy|Critically Ill,Other: Follow up,"March 25, 2020","Jackson Memorial Health System; University of Miami, Miller School of Medicine, Miami, Florida, United States|Wellstar Atlanta Medical Center, Atlanta, Georgia, United States|Universidade Federal de São Paulo, São Paulo, Brazil|Fundación Valle del Lili, University Hospital, Cali, Colombia|Centre Hospitalier d'Argenteuil, Argenteuil, France|Centre Hospitalier de Beauvais, Beauvais, France|Centre Hospitalier Universitaire Ambroise Paré, Boulogne, France|Centre Hospitalier de Bourg en Bresse, Bourg-en-Bresse, France|Centre Hospitalier Régional Universitaire de Brest, Brest, France|Centre Hospitalier de Brives, Brive-la-Gaillarde, France|Centre Hospitalier Universitaire Beaujon, Clichy, France|Centre Hospitalier Universitaire Louis Mourier, Colombes, France|Centre Hospitalier Universitaire Henri Mondor, Créteil, France|Centre hospitalier de Dieppe, Dieppe, France|Centre Hospitalier Universitaire de Dijon, Dijon, France|Centre Hospitalier d'Etampes, Etampes, France|Grand Hôpital de l'Est Francilien - Site de Marne-la-Vallée, Jossigny, France|Centre Hospitalier de la Roche-sur-Yon, La Roche-sur-Yon, France|Centre Hospitalier de La Rochelle, La Rochelle, France|Centre Hospitalier de Versailles, Le Chesnay, France|Centre Hospitalier Universitaire de Lille, Lille, France|Centre Hospitalier Universitaire Hôpital Edouard Herriot, Lyon, France|Hôpital privé Jacques Cartier, Massy, France|Groupe Hospitalier Sud Ile-de-France, Melun, France|Centre Hospitalier Universitaire de Nantes, Nantes, France|Centre Hospitalier Régional d'Orléans, Orléans, France|Centre Hospitalier Universitaire Cochin, Paris, France|Groupe hospitalier Paris Saint-Joseph, Paris, France|Hôpital Fondation Adolphe de Rothschild, Paris, France|Hopital Privé Claude Galien, Quincy-sous-Sénart, France|Centre Hospitalier Universitaire de Rennes, Rennes, France|Centre Hospitalier de Roanne, Roanne, France|Hopital Foch, Suresnes, France|Centre Hospitalier de Toulon, Toulon, France|Centre Hospitalier Universitaire de Toulouse, Toulouse, France|Centre Hospitalier Universitaire de Tours, Tours, France|Gustave-Roussy, Villejuif, France|Hospital Clinic Universitari, Valencia, Spain",https://ClinicalTrials.gov/show/NCT04320472
Principal Investigator,"Cris Vilaplana, MD, PhD",Fundació Institut Germans Trias i Pujol,,NCT04378452,cris vilaplana,cris,female,0.68,32965,1544,NCT04378452,Assessment of the Psycho-social Impact of COVID-19 Outbreak,Recruiting,No Results Available,SARS-CoV 2|COVID-19|Quality of Life|Mental Health Wellness 1|Social Distance|SARS (Disease)|Psychological,Behavioral: COM-COVID anonimous survey,"May 7, 2020","Fundació Institut Germans Trias i Pujol, Badalona, Catalonia, Spain|Fundació Lluita contra la Sida (FLS, Fight AIDS Foundation), Badalona, Catalonia, Spain|Anaxomics biotech, Barcelona, Spain",https://ClinicalTrials.gov/show/NCT04378452
Study Chair,"Siti Sabzah Mohd Hashim, MD MS",Hospital Sultanah Bahiyah,,NCT04384042,siti sabzah mohd hashim,siti,female,0.99,12114,1546,NCT04384042,Malaysian COVID-19 Anosmia Study (Phase 2) - A Nationwide Multicentre Case-Control Study,Not yet recruiting,No Results Available,SARS-CoV Infection|COVID-19|Anosmia|Dysgeusia,Other: Patient-Reported Online Questionnaire on Olfactory & Taste Disturbances,"May 12, 2020","Hospital Sultanah Aminah, Johor Bahru, Johor, Malaysia|Hospital Sultan Ismail, Johor Bahru, Johor, Malaysia|Hospital Permai, Johor Bahru, Johor, Malaysia|Hospital Enche' Besar Hajjah Khalsom, Kluang, Johor, Malaysia|Hospital Sultanah Bahiyah, Alor Setar, Kedah, Malaysia|Hospital Sultanah Maliha, Langkawi, Kedah, Malaysia|Hospital Raja Perempuan Zainab II, Kota Bharu, Kelantan, Malaysia|Hospital Tuanku Jaafar, Seremban, Negeri Sembilan, Malaysia|Hospital Tengku Ampuan Afzan, Kuantan, Pahang, Malaysia|Penang Hospital, George Town, Penang, Malaysia|Hospital Raja Permaisuri Bainun, Ipoh, Perak, Malaysia|Hospital Tuanku Fauziah, Kangar, Perlis, Malaysia|Hospital Queen Elizabeth, Kota Kinabalu, Sabah, Malaysia|Sarawak General Hospital, Kuching, Sarawak, Malaysia|Hospital Sungai Buloh, Sungai Buloh, Selangor, Malaysia|Hospital Sultanah Nur Zahirah, Kuala Terengganu, Terengganu, Malaysia|Kuala Lumpur General Hospital, Kuala Lumpur, Malaysia|Hospital Melaka, Melaka, Malaysia",https://ClinicalTrials.gov/show/NCT04384042
Study Chair,"Siti Sabzah Mohd Hashim, MD MS",Hospital Sultanah Bahiyah,,NCT04390165,siti sabzah mohd hashim,siti,female,0.99,12114,1547,NCT04390165,Malaysian COVID-19 Anosmia Study (Phase 1) - A Nationwide Multicentre Cross-Sectional Study,Not yet recruiting,No Results Available,SARS-CoV Infection|COVID-19|Anosmia|Dysgeusia,Other: Patient-Reported Online Questionnaire on Olfactory & Taste Disturbances,"May 15, 2020","Hospital Sultanah Aminah, Johor Bahru, Johor, Malaysia|Hospital Sultan Ismail, Johor Bahru, Johor, Malaysia|Hospital Permai, Johor Bahru, Johor, Malaysia|Hospital Enche' Besar Hajjah Khalsom, Kluang, Johor, Malaysia|Hospital Sultanah Bahiyah, Alor Setar, Kedah, Malaysia|Hospital Sultanah Maliha, Langkawi, Kedah, Malaysia|Hospital Raja Perempuan Zainab II, Kota Bharu, Kelantan, Malaysia|Hospital Tuanku Jaafar, Seremban, Negeri Sembilan, Malaysia|Hospital Tengku Ampuan Afzan, Kuantan, Pahang, Malaysia|Penang Hospital, George Town, Penang, Malaysia|Hospital Raja Permaisuri Bainun, Ipoh, Perak, Malaysia|Hospital Tuanku Fauziah, Kangar, Perlis, Malaysia|Hospital Queen Elizabeth, Kota Kinabalu, Sabah, Malaysia|Sarawak General Hospital, Kuching, Sarawak, Malaysia|Hospital Sungai Buloh, Sungai Buloh, Selangor, Malaysia|Hospital Sultanah Nur Zahirah, Kuala Terengganu, Terengganu, Malaysia|Kuala Lumpur General Hospital, Kuala Lumpur, Malaysia|Hospital Melaka, Melaka, Malaysia",https://ClinicalTrials.gov/show/NCT04390165
Principal Investigator,"Simeon Metallidis, MD, PhD","Aristotle University of Thessaloniki, Medical School",,NCT04357366,simeon metallidis,simeon,male,0.97,1572,1548,NCT04357366,suPAR-guided Anakinra Treatment for Validation of the Risk and Management of Respiratory Failure by COVID-19 (SAVE),Recruiting,No Results Available,COVID-19|Virus Diseases|Corona Virus Infection|Lower Respiratory Tract Infection Viral,Drug: Anakinra|Drug: trimethoprim/sulfamethoxazole,"April 22, 2020","COVID-19 Department, General Hospital of Attica SISMANOGLEIO-AMALIA FLEMING, Marousi, Athens, Greece|2nd Department of Internal Medicine, University General Hospital of Alexandroupolis, Alexandroupolis, Greece|Department of Internal Medicine, I PAMMAKARISTOS Hospital, Athens, Greece|1st Department of Internal Medicine, General Hospital of Athens G. GENNIMATAS, Athens, Greece|1st University Department of Internal Medicine, General Hospital of Athens LAIKO, Athens, Greece|2nd University Department of Internal Medicine, IPPOKRATEION General Hospital of Athens, Athens, Greece|3rd University Department of Internal Medicine, General Hospital of Chest Diseases of Athens I SOTIRIA, Athens, Greece|Department of Internal Medicine, General Hospital of Chest Diseases of Athens I SOTIRIA, Athens, Greece|Department of Clinical Therapeutics, ALEXANDRA General Hospital of Athens, Athens, Greece|Department of Infectious Diseases, General Hospital of Kerkira, Corfu, Greece|1st Department of Internal Medicine, General University Hospital of Ioannina, Ioánnina, Greece|Department of Internal Medicine, University General Hospital of Larissa, Larissa, Greece|Department of Internal Medicine, University General Hospital of Patras PANAGIA I VOITHIA, Patra, Greece|1st Department of Internal Medicine, AHEPA University General Hospital of Thessaloniki, Thessaloníki, Greece",https://ClinicalTrials.gov/show/NCT04357366
Principal Investigator,Fabienne VENET,Hospices Civils de Lyon,,NCT04392401,fabienne venet,fabienne,female,0.98,21920,1553,NCT04392401,COVID-19 - Study of the Kinetics of the Immune Response During the Intensive Care Unit Stay in Adult Patients Infected With SARS-CoV-2: Multicentric Non Interventional Study,Recruiting,No Results Available,Intensive Care Unit|SARS-Cov-2,Biological: Collection of blood samples in order to create a biocollection,"May 18, 2020","Hôpital Pierre Wertheimer, Bron, France|Hôpital Gabriel Montpied, Clermont-Ferrand, France|Centre hospitalier universitaire de Grenoble Alpes, Grenoble, France|Hôpital Edouard Herriot, Lyon, France|Hôpital Edouard Herriot, Lyon, France|Hôpial de la Croix Rousse, Lyon, France|Hôpital Lyon Sud, Pierre-Bénite, France|CH de St Etienne, Saint-Étienne, France",https://ClinicalTrials.gov/show/NCT04392401
Principal Investigator,"Gokhan T Adas, Prof.Dr.",SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi,,NCT04392778,gokhan t adas,gokhan,male,0.97,11372,1559,NCT04392778,Clinical Use of Stem Cells for the Treatment of Covid-19,Recruiting,No Results Available,Covid19|Pneumonia|Multiple Organ Failure|Corona Virus Infection,Biological: MSC Treatment|Biological: Saline Control,"May 19, 2020","Istinye University, Istanbul, Turkey|SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04392778
Principal Investigator,"Erdal Karaoz, Prof.Dr.",Istinye University,,NCT04392778,erdal karaoz,erdal,male,0.97,20895,1559,NCT04392778,Clinical Use of Stem Cells for the Treatment of Covid-19,Recruiting,No Results Available,Covid19|Pneumonia|Multiple Organ Failure|Corona Virus Infection,Biological: MSC Treatment|Biological: Saline Control,"May 19, 2020","Istinye University, Istanbul, Turkey|SBÜ Dr. Sadi Konuk Eğitim ve Araştırma Hastanesi, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04392778
Study Director,"Gokhan T. Adas, Prof",Bakirkoy Dr. Sadi Konuk Research and Training Hospital,,NCT04411563,gokhan t. adas,gokhan,male,0.97,11372,1817,NCT04411563,Epigenetic Tools as Prognostic Predictors in Covid19,Recruiting,No Results Available,Prognosis,Other: Taking biological samples,"June 2, 2020","Bakirkoy Dr. Sadi Konuk Research and Training Hospital, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04411563
Principal Investigator,"Asuman Gedikbasi, Assoc.Prof.",Bakirkoy Dr. Sadi Konuk Research and Training Hospital,,NCT04411563,asuman gedikbasi,asuman,female,0.96,2175,1817,NCT04411563,Epigenetic Tools as Prognostic Predictors in Covid19,Recruiting,No Results Available,Prognosis,Other: Taking biological samples,"June 2, 2020","Bakirkoy Dr. Sadi Konuk Research and Training Hospital, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04411563
Principal Investigator,"Kadriye Yaşar, Prof.",Bakirkoy Dr. Sadi Konuk Research and Training Hospital,,NCT04411563,kadriye yaşar,kadriye,female,0.97,3010,1817,NCT04411563,Epigenetic Tools as Prognostic Predictors in Covid19,Recruiting,No Results Available,Prognosis,Other: Taking biological samples,"June 2, 2020","Bakirkoy Dr. Sadi Konuk Research and Training Hospital, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04411563
Principal Investigator,"Zafer Çukurova, Assoc.Prof.",Bakirkoy Dr. Sadi Konuk Research and Training Hospital,,NCT04411563,zafer çukurova,zafer,male,0.97,18679,1817,NCT04411563,Epigenetic Tools as Prognostic Predictors in Covid19,Recruiting,No Results Available,Prognosis,Other: Taking biological samples,"June 2, 2020","Bakirkoy Dr. Sadi Konuk Research and Training Hospital, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04411563
Principal Investigator,"Oya G. Hergünsel, MD, Intensivist",Bakirkoy Dr. Sadi Konuk Research and Training Hospital,,NCT04411563,oya g. hergünsel,oya,female,0.94,2291,1817,NCT04411563,Epigenetic Tools as Prognostic Predictors in Covid19,Recruiting,No Results Available,Prognosis,Other: Taking biological samples,"June 2, 2020","Bakirkoy Dr. Sadi Konuk Research and Training Hospital, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04411563
Principal Investigator,"Sacide Pehlivan, Prof.",Istanbul University,,NCT04411563,sacide pehlivan,sacide,female,0.98,184,1817,NCT04411563,Epigenetic Tools as Prognostic Predictors in Covid19,Recruiting,No Results Available,Prognosis,Other: Taking biological samples,"June 2, 2020","Bakirkoy Dr. Sadi Konuk Research and Training Hospital, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04411563
Study Chair,"Mai-Anh NAY, Dr",CHR Orléans,,NCT04363463,mai-anh nay,mai-anh,female,1.0,4,1563,NCT04363463,Impact of Prone Position in Patients Under Spontaneous Breathing on Intubation or Non-invasive Ventilation or Death Incidence During COVID-19 Acute Respiratory Distress,Not yet recruiting,No Results Available,COVID19|Oxygen Therapy|Prone Position|Spontaneous Ventilation|Respiratory Distress Syndrome,Other: prone position,"April 27, 2020","CH de DAX, Dax, France|CHD de VENDEE, La Roche sur Yon, France|CH de LA ROCHELLE, La Rochelle, France|CHR d'Orléans - Service Pneumologie, Orléans, France|CHR d'Orleans - Service Maladies Infectieuses, Orléans, France|HOPITAL LARIBOISIERE - Service diabétologie, endocrinologie, nutrition, Paris, France|Hopital Lariboisiere - Medecine Interne, Paris, France|Hopital Lariboisiere, Paris, France|CH de PERPIGNAN - Service Maladies infectieuses, Perpignan, France|CH de Perpignan - pneumologie, Perpignan, France|Centre Hospitalier Intercommunal de Cornouaille - Quimper Concarneau, Quimper, France|CHRU de Tours - Service Médecine interne et immunologie Clinique, Tours, France|CHRU de Tours - Service Pneumologie, Tours, France|CHRU DE TOURS - Service Médecine interne et maladies infectieuses, Tours, France",https://ClinicalTrials.gov/show/NCT04363463
Study Director,"Kada KLOUCHE, MD PhD",UH Montpellier,,NCT04376905,kada klouche,kada,male,0.91,1084,1564,NCT04376905,Extra Vascular Lung Water and Pulmonary Permeability in Critically Ill Patients With SARS-CoV-2 (COVID-19),Recruiting,No Results Available,COVID-19|Pneumonia|Acute Respiratory Distress Syndrome,,"May 6, 2020","Uhmontpellier, Montpellier, France",https://ClinicalTrials.gov/show/NCT04376905
Principal Investigator,"Brian C Davis, MD","Staff Physician, GI Division",,NCT04357782,brian c davis,brian,male,0.99,51483,1565,NCT04357782,Administration of Intravenous Vitamin C in Novel Coronavirus Infection (COVID-19) and Decreased Oxygenation,Recruiting,No Results Available,COVID-19|Hypoxia,Drug: L-ascorbic acid,"April 22, 2020","Hunter Holmes Mcguire Veteran Affairs Medical Center, Richmond, Virginia, United States",https://ClinicalTrials.gov/show/NCT04357782
Study Director,"Brian Davis, MD","Hunter Holmes McGuire VA Medical Center - Richmond, VA",,NCT04344184,brian davis,brian,male,0.99,51483,1600,NCT04344184,Early Infusion of Vitamin C for Treatment of Novel COVID-19 Acute Lung Injury (EVICT-CORONA-ALI),Not yet recruiting,No Results Available,"COVID-19|Lung Injury, Acute",Drug: L-ascorbic acid|Other: Placebo,"April 14, 2020","Hunter Holmes McGuire VA Medical Center, Richmond, Virginia, United States|Virginia Commonwealth University, Richmond, Virginia, United States",https://ClinicalTrials.gov/show/NCT04344184
Principal Investigator,"Markos G Kashiouris, MD MPH",Virginia Commonwealth University,,NCT04344184,markos g kashiouris,markos,male,0.98,2718,1600,NCT04344184,Early Infusion of Vitamin C for Treatment of Novel COVID-19 Acute Lung Injury (EVICT-CORONA-ALI),Not yet recruiting,No Results Available,"COVID-19|Lung Injury, Acute",Drug: L-ascorbic acid|Other: Placebo,"April 14, 2020","Hunter Holmes McGuire VA Medical Center, Richmond, Virginia, United States|Virginia Commonwealth University, Richmond, Virginia, United States",https://ClinicalTrials.gov/show/NCT04344184
Principal Investigator,"Brian Kendal, MD",Providence Medical Group Infectious Disease,,NCT04334967,brian kendal,brian,male,0.99,51483,1620,NCT04334967,Hydroxychloroquine in Patients With Newly Diagnosed COVID-19 Compared to Standard of Care,Suspended,No Results Available,COVID-19|Corona Virus Infection|SARS-CoV-2|2019-nCoV|2019 Novel Coronavirus,Drug: Hydroxychloroquine|Dietary Supplement: Vitamin C,"April 6, 2020","Portland Providence Medical Center, Portland, Oregon, United States",https://ClinicalTrials.gov/show/NCT04334967
Study Director,"Trista Johnson, PhD, MPH",Providence Ambulatory Quality and Clinical Services,,NCT04334967,trista johnson,trista,female,0.94,190,1620,NCT04334967,Hydroxychloroquine in Patients With Newly Diagnosed COVID-19 Compared to Standard of Care,Suspended,No Results Available,COVID-19|Corona Virus Infection|SARS-CoV-2|2019-nCoV|2019 Novel Coronavirus,Drug: Hydroxychloroquine|Dietary Supplement: Vitamin C,"April 6, 2020","Portland Providence Medical Center, Portland, Oregon, United States",https://ClinicalTrials.gov/show/NCT04334967
Principal Investigator,"Brian Peppers, DO, PhD",WVU Medicine Children's,,NCT04376034,brian peppers,brian,male,0.99,51483,1906,NCT04376034,Convalescent Plasma Collection and Treatment in Pediatrics and Adults,Recruiting,No Results Available,COVID19|Coronavirus Infection|Coronavirus|Virus Diseases|RNA Virus Infections,Biological: Convalescent Plasma 1 Unit|Biological: Convalescent Plasma 2 Units|Other: Standard of Care,"May 6, 2020","WVU Medicine, Morgantown, West Virginia, United States",https://ClinicalTrials.gov/show/NCT04376034
Principal Investigator,"Brian A Fallon, MD",Columbia University Irving Medical Center,,NCT04386291,brian a fallon,brian,male,0.99,51483,2044,NCT04386291,Meditation and Kundalini Yoga for Heightened Anxiety Related to COVID-19,Recruiting,No Results Available,Generalized Anxiety|Health Anxiety,Behavioral: Anxiety Reduction Training|Behavioral: Kundalini Yoga and Anxiety Reduction Training|Behavioral: Meditation and Anxiety Reduction Training,"May 13, 2020","ProofPilot (Virtual Study: https://proofpilot.com/covid-anxiety/), New York, New York, United States|Columbia University Department of Psychiatry, New York, New York, United States",https://ClinicalTrials.gov/show/NCT04386291
Principal Investigator,"Jean-Guillaume Letarouilly, MD","University Hospital, Lille",,NCT04426279,jean-guillaume letarouilly,jean-guillaume,male,1.0,69,1566,NCT04426279,Morbimortality of Covid-19 in Patients With Chronic Inflammatory Rheumatism Treated With Immunosuppressants,Not yet recruiting,No Results Available,Sars-CoV2|Rheumatoid Arthritis|Rheumatic Diseases,Other: questionnaire assesment,"June 11, 2020",,https://ClinicalTrials.gov/show/NCT04426279
Principal Investigator,"Antonios Papadopoulos, MD, PhD","National Kapodistrian University of Athens, Medical School",,NCT04414267,antonios papadopoulos,antonios,male,0.99,626,1568,NCT04414267,Bacillus Calmette-guérin Vaccination to Prevent COVID-19,Recruiting,No Results Available,COVID-19|Virus Diseases|Corona Virus Infection|Coronary Heart Disease|Chronic Obstructive Pulmonary Disease,Biological: BCG vaccine|Biological: Placebo,"June 4, 2020","General Hospital of Argolida - Nafplion Unit, Náfplio, Argos, Greece|2nd Department of Internal Medicine, University General Hospital of Alexandroupolis, Alexandroupolis, Greece|1st Department of Internal Medicine, General Hospital of Athens G. GENNIMATAS, Athens, Greece|2nd University Department of Internal Medicine, IPPOKRATEION General Hospital of Athens, Athens, Greece|3rd University Department of Internal Medicine, General Hospital of Chest Diseases of Athens I SOTIRIA, Athens, Greece|4th Department of Internal Medicine, ""Attikon"" University Hospital, National and Kapodistrian University of Athens, Medical School, Athens, Greece|1st Department of Internal Medicine, General University Hospital of Ioannina, Ioánnina, Greece|General Hospital of Korinthos, Kórinthos, Greece|Department of Internal Medicine, Patras University Hospital, Patras, Greece|General Hospital of Ptolemaida MPODOSAKEIO, Ptolemaḯda, Greece|1st Department of Internal Medicine, AHEPA University General Hospital of Thessaloniki, Thessaloníki, Greece|General Hospital of Imathia - Veria Unit, Véria, Greece",https://ClinicalTrials.gov/show/NCT04414267
Principal Investigator,"Irene Lie, PhD",Oslo University Hospital,,NCT04372056,irene lie,irene,female,0.99,50462,1570,NCT04372056,The COVID-ICU Healthcare Professional Study,Recruiting,No Results Available,COVID-19|Critical Care|Intensive Care Units|Health Personnel,Behavioral: Views and experiences of health care professionals working in intensive care units during the COVID-19 pandemic,"May 1, 2020","Oslo university hospital, Oslo, Norway",https://ClinicalTrials.gov/show/NCT04372056
Principal Investigator,"Irene Aprile, MD, PhD",IRCCS Fondazione Don Carlo Gnocchi,,NCT04392453,irene aprile,irene,female,0.99,50462,2157,NCT04392453,Upper Limb Robotic Rehabilitation During COVID-19 Outbreak,Not yet recruiting,No Results Available,Stroke,Device: Robotic therapy,"May 18, 2020",,https://ClinicalTrials.gov/show/NCT04392453
Principal Investigator,"Irene APRILE, MD,PHD",IRCCS Fondazione Don Carlo Gnocchi,,NCT04408196,irene aprile,irene,female,0.99,50462,2279,NCT04408196,QoL and the Emotional-affective Sphere o in Rehabilitation Setting During COVID-19 Quarantine,Not yet recruiting,No Results Available,Rehabilitation,,"May 29, 2020",,https://ClinicalTrials.gov/show/NCT04408196
Principal Investigator,"Anthony F Suffredini, M.D.",National Institutes of Health Clinical Center (CC),,NCT04401449,anthony f suffredini,anthony,male,0.99,98251,1576,NCT04401449,Cardiopulmonary Inflammation and Multi-System Imaging During the Clinical Course of COVID-19 Infection in Asymptomatic and Symptomatic Persons,Enrolling by invitation,No Results Available,Acute and Long Term Effects of COVID-19:on Systemic Inflammation|Acute and Long Term Effects of COVID-19 on Lung Function|Acute and Long Term Effects of COVID-19 on Mrain Function|Acute and Long Term Effects of COVID-19 on Cardiac Function|Acute and Long Term Effects of COVID-19 on Kidney Function,,"May 26, 2020","National Institutes of Health Clinical Center, Bethesda, Maryland, United States",https://ClinicalTrials.gov/show/NCT04401449
Principal Investigator,"Anthony Sung, MD",Duke University,,NCT04399252,anthony sung,anthony,male,0.99,98251,1757,NCT04399252,Effect of Lactobacillus on the Microbiome of Household Contacts Exposed to COVID-19,Not yet recruiting,No Results Available,Microbiome,Dietary Supplement: Lactobaciltus rhamnosus GG|Dietary Supplement: Lactobaciltus rhamnosus GG Placebo,"May 22, 2020","Duke University, Durham, North Carolina, United States",https://ClinicalTrials.gov/show/NCT04399252
Study Director,"Anthony Ting, PhD","Athersys, Inc",,NCT04367077,anthony ting,anthony,male,0.99,98251,1771,NCT04367077,MultiStem Administration for COVID-19 Induced ARDS (MACoVIA),Recruiting,No Results Available,ARDS,Biological: MultiStem|Biological: Placebo,"April 29, 2020","Athersys Investigational Site 101, Cleveland, Ohio, United States|Athersys Investigational Site 102, Cleveland, Ohio, United States",https://ClinicalTrials.gov/show/NCT04367077
Principal Investigator,"Stephanie Lheureux, M.D.",Princess Margaret Cancer Centre,,NCT04373005,stephanie lheureux,stephanie,female,0.98,68107,1583,NCT04373005,Screening of Cancer Patients to Assess Impact of COVID-19,Not yet recruiting,No Results Available,Covid-19|Cancer,Diagnostic Test: Nasopharyngeal (NP) swab,"May 4, 2020","Princess Margaret Cancer Centre, Toronto, Ontario, Canada",https://ClinicalTrials.gov/show/NCT04373005
Principal Investigator,"Ozden Ozyemisci Taskiran, Prof",Koc University School of Medicine,,NCT04435080,ozden ozyemisci taskiran,ozden,male,0.51,258,1588,NCT04435080,Physical Rehabilitation in ICU in ARDS Patients With COVID-19,Completed,No Results Available,COVID-19|Acute Respiratory Distress Syndrome|Rehabilitation|Intensive Care Unit Acquired Weakness|Critical Illness Polyneuromyopathy,,"June 17, 2020","Koc University School of Medicine, Istanbul, Turkey",https://ClinicalTrials.gov/show/NCT04435080
Principal Investigator,"Nils Kucher, Prof.",University of Zurich,,NCT04400799,nils kucher,nils,male,0.99,9603,1590,NCT04400799,Enoxaparin for Primary Thromboprophylaxis in Ambulatory Patients With COVID-19,Not yet recruiting,No Results Available,"COVID-19|Pulmonary Embolism, Deep Vein Thrombosis",Drug: Enoxaparin 40Mg/0.4Ml Inj Syringe 0.4Ml,"May 26, 2020",,https://ClinicalTrials.gov/show/NCT04400799
Principal Investigator,"Clemence ISAAC, PhD",CH Ville Evrard,,NCT04357418,clemence isaac,clemence,female,0.94,3178,1593,NCT04357418,Psychological Outcome of COVID-19 Lockdown on Psychiatric Hospital Staff and Close Relatives,"Active, not recruiting",No Results Available,"Anxiety State|COVID-19|Isolation, Social|Health Personnel Attitude",Other: it is a survey,"April 22, 2020","URC Ville Evrard, Neuilly-sur-Marne, France",https://ClinicalTrials.gov/show/NCT04357418
Study Director,"Dominique JANUEL, Pr",CH Ville Evrard,,NCT04357418,dominique januel,dominique,male,0.57,51398,1593,NCT04357418,Psychological Outcome of COVID-19 Lockdown on Psychiatric Hospital Staff and Close Relatives,"Active, not recruiting",No Results Available,"Anxiety State|COVID-19|Isolation, Social|Health Personnel Attitude",Other: it is a survey,"April 22, 2020","URC Ville Evrard, Neuilly-sur-Marne, France",https://ClinicalTrials.gov/show/NCT04357418
